Order_ID,Order_Date,Customer_ID,Product_ID,Product_Name,Category,Quantity,Selling_Price,Cost_Price,Discount_Percent,Gross_Sales,Discount_Amount,Revenue,Total_Cost,Profit,Profit_Margin_Percent,Payment_Mode,Sales_Channel,City
ORD102382,2025-01-28,C1406,P117,Bluetooth Speaker V3,Electronics,3,1400,967,10.0,4200,420.0,3780.0,2901,879.0,23.25,Cash,Store,Delhi
ORD102383,2024-04-05,C1272,P166,Desk Mat V1,Accessories,3,3330,2082,0.0,9990,0.0,9990.0,6246,3744.0,37.48,UPI,Store,Lucknow
ORD102384,2025-04-15,C1463,P161,Charging Cable V2,Accessories,3,2440,1541,10.0,7320,732.0,6588.0,4623,1965.0,29.83,UPI,Store,Varanasi
ORD102385,2026-04-11,C1207,P148,LED Bulb V1,Home,1,1590,982,15.0,1590,238.5,1351.5,982,369.5,27.34,Card,Store,Agra
ORD102386,2024-10-27,C1107,P145,Cushion V1,Home,2,920,592,10.0,1840,184.0,1656.0,1184,472.0,28.5,Cash,Phone,Varanasi
ORD102387,2025-08-07,C1418,P132,File Folder V3,Office,6,4410,2825,0.0,26460,0.0,26460.0,16950,9510.0,35.94,Card,Store,Delhi
ORD102388,2026-04-04,C1266,P125,Desk Lamp V2,Office,3,4970,3317,0.0,14910,0.0,14910.0,9951,4959.0,33.26,UPI,Phone,Delhi
ORD102389,2025-11-08,C1066,P169,Travel Pouch V1,Accessories,1,2560,1733,0.0,2560,0.0,2560.0,1733,827.0,32.3,UPI,Store,Noida
ORD102390,2025-11-18,C1112,P152,Cleaning Kit V2,Home,4,3090,2318,5.0,12360,618.0,11742.0,9272,2470.0,21.04,Cash,Online,Varanasi
ORD102391,2024-11-26,C1209,P162,Charging Cable V3,Accessories,1,3240,2132,10.0,3240,324.0,2916.0,2132,784.0,26.89,UPI,Store,Jaipur
ORD102392,2024-02-06,C1092,P174,Coffee V3,Grocery,1,1420,1012,15.0,1420,213.0,1207.0,1012,195.0,16.16,UPI,Store,Noida
ORD102393,2024-11-28,C1489,P132,File Folder V3,Office,2,4410,2825,5.0,8820,441.0,8379.0,5650,2729.0,32.57,UPI,Store,Lucknow
ORD102394,2025-11-10,C1031,P177,Tea V3,Grocery,2,540,388,10.0,1080,108.0,972.0,776,196.0,20.16,Net Banking,Online,Agra
ORD102395,2024-07-13,C1021,P157,Phone Case V1,Accessories,1,560,464,15.0,560,84.0,476.0,464,12.0,2.52,Net Banking,Store,Varanasi
ORD102396,2024-06-25,C1425,P139,Storage Box V1,Home,1,2100,1652,5.0,2100,105.0,1995.0,1652,343.0,17.19,Card,Online,Lucknow
ORD102397,2024-11-25,C1224,P108,Headphones V3,Electronics,6,4890,3636,15.0,29340,4401.0,24939.0,21816,3123.0,12.52,UPI,Store,Noida
ORD102398,2024-06-24,C1244,P117,Bluetooth Speaker V3,Electronics,3,1400,967,0.0,4200,0.0,4200.0,2901,1299.0,30.93,Cash,Store,Jaipur
ORD102399,2024-02-16,C1307,P178,Biscuits V1,Grocery,2,1460,1162,0.0,2920,0.0,2920.0,2324,596.0,20.41,UPI,Store,Mumbai
ORD102400,2025-05-29,C1283,P100,Wireless Mouse V1,Electronics,1,3130,2246,0.0,3130,0.0,3130.0,2246,884.0,28.24,Cash,Online,Lucknow
ORD102401,2024-07-13,C1338,P164,Power Bank V2,Accessories,1,1150,849,20.0,1150,230.0,920.0,849,71.0,7.72,UPI,Store,Lucknow
ORD102402,2025-12-20,C1488,P171,Travel Pouch V3,Accessories,2,1430,1156,0.0,2860,0.0,2860.0,2312,548.0,19.16,Card,Store,Lucknow
ORD102403,2025-03-25,C1376,P162,Charging Cable V3,Accessories,1,3240,2132,15.0,3240,486.0,2754.0,2132,622.0,22.59,Net Banking,Store,Varanasi
ORD102404,2024-11-05,C1382,P128,Printer Paper V2,Office,2,2840,2176,5.0,5680,284.0,5396.0,4352,1044.0,19.35,UPI,Online,Delhi
ORD102405,2024-11-23,C1340,P129,Printer Paper V3,Office,6,7700,4733,5.0,46200,2310.0,43890.0,28398,15492.0,35.3,UPI,Online,Jaipur
ORD102406,2025-03-22,C1167,P140,Storage Box V2,Home,2,1780,1191,10.0,3560,356.0,3204.0,2382,822.0,25.66,Card,Store,Noida
ORD102407,2025-11-27,C1192,P151,Cleaning Kit V1,Home,1,2890,1977,5.0,2890,144.5,2745.5,1977,768.5,27.99,UPI,Store,Agra
ORD102408,2024-04-08,C1147,P157,Phone Case V1,Accessories,3,560,464,10.0,1680,168.0,1512.0,1392,120.0,7.94,Net Banking,Online,Lucknow
ORD102409,2025-11-25,C1118,P172,Coffee V1,Grocery,2,660,526,10.0,1320,132.0,1188.0,1052,136.0,11.45,UPI,Online,Lucknow
ORD102410,2024-09-01,C1276,P178,Biscuits V1,Grocery,1,1460,1162,10.0,1460,146.0,1314.0,1162,152.0,11.57,Net Banking,Online,Agra
ORD102411,2024-03-30,C1232,P150,LED Bulb V3,Home,1,2960,2119,5.0,2960,148.0,2812.0,2119,693.0,24.64,UPI,Store,Prayagraj
ORD102412,2026-05-27,C1070,P137,Water Bottle V2,Home,5,1800,1202,5.0,9000,450.0,8550.0,6010,2540.0,29.71,Cash,Phone,Agra
ORD102413,2024-04-26,C1237,P117,Bluetooth Speaker V3,Electronics,3,1400,967,5.0,4200,210.0,3990.0,2901,1089.0,27.29,Cash,Online,Prayagraj
ORD102414,2025-06-02,C1342,P161,Charging Cable V2,Accessories,3,2440,1541,10.0,7320,732.0,6588.0,4623,1965.0,29.83,UPI,Online,Kanpur
ORD102415,2024-08-05,C1329,P157,Phone Case V1,Accessories,5,560,464,0.0,2800,0.0,2800.0,2320,480.0,17.14,Card,Store,Prayagraj
ORD102416,2026-04-20,C1049,P144,Table Clock V3,Home,1,2960,2357,0.0,2960,0.0,2960.0,2357,603.0,20.37,UPI,Online,Lucknow
ORD102417,2024-12-18,C1004,P177,Tea V3,Grocery,5,540,388,20.0,2700,540.0,2160.0,1940,220.0,10.19,UPI,Phone,Gurugram
ORD102418,2024-01-30,C1110,P115,Bluetooth Speaker V1,Electronics,1,6930,4749,15.0,6930,1039.5,5890.5,4749,1141.5,19.38,Cash,Store,Prayagraj
ORD102419,2024-08-31,C1220,P127,Printer Paper V1,Office,2,6100,4997,5.0,12200,610.0,11590.0,9994,1596.0,13.77,Card,Store,Agra
ORD102420,2026-01-11,C1098,P102,Wireless Mouse V3,Electronics,1,3210,2684,10.0,3210,321.0,2889.0,2684,205.0,7.1,Card,Online,Lucknow
ORD102421,2024-12-22,C1127,P135,Stapler V3,Office,4,7170,4632,0.0,28680,0.0,28680.0,18528,10152.0,35.4,UPI,Online,Gurugram
ORD102422,2025-05-02,C1266,P130,File Folder V1,Office,1,3130,2238,15.0,3130,469.5,2660.5,2238,422.5,15.88,Cash,Phone,Delhi
ORD102423,2025-08-01,C1127,P115,Bluetooth Speaker V1,Electronics,1,6930,4749,10.0,6930,693.0,6237.0,4749,1488.0,23.86,Card,Store,Gurugram
ORD102424,2025-11-12,C1034,P174,Coffee V3,Grocery,4,1420,1012,0.0,5680,0.0,5680.0,4048,1632.0,28.73,UPI,Store,Jaipur
ORD102425,2025-09-09,C1215,P117,Bluetooth Speaker V3,Electronics,4,1400,967,10.0,5600,560.0,5040.0,3868,1172.0,23.25,Net Banking,Store,Lucknow
ORD102426,2024-07-27,C1012,P124,Desk Lamp V1,Office,1,4350,2868,0.0,4350,0.0,4350.0,2868,1482.0,34.07,Card,Online,Kanpur
ORD102427,2025-01-04,C1361,P136,Water Bottle V1,Home,3,1430,1182,5.0,4290,214.5,4075.5,3546,529.5,12.99,Card,Store,Mumbai
ORD102428,2024-12-09,C1039,P105,Keyboard V3,Electronics,1,4190,3534,10.0,4190,419.0,3771.0,3534,237.0,6.28,UPI,Store,Jaipur
ORD102429,2024-08-04,C1224,P110,USB Hub V2,Electronics,2,980,657,10.0,1960,196.0,1764.0,1314,450.0,25.51,Cash,Online,Noida
ORD102430,2025-01-13,C1431,P112,Webcam V1,Electronics,3,930,736,10.0,2790,279.0,2511.0,2208,303.0,12.07,UPI,Store,Noida
ORD102431,2024-09-17,C1479,P112,Webcam V1,Electronics,2,930,736,5.0,1860,93.0,1767.0,1472,295.0,16.69,Cash,Store,Varanasi
ORD102432,2025-10-04,C1338,P163,Power Bank V1,Accessories,2,510,428,0.0,1020,0.0,1020.0,856,164.0,16.08,UPI,Online,Lucknow
ORD102433,2024-09-15,C1379,P134,Stapler V2,Office,3,5250,3976,15.0,15750,2362.5,13387.5,11928,1459.5,10.9,UPI,Online,Kanpur
ORD102434,2025-12-06,C1191,P166,Desk Mat V1,Accessories,2,3330,2082,10.0,6660,666.0,5994.0,4164,1830.0,30.53,UPI,Store,Prayagraj
ORD102435,2026-06-28,C1346,P148,LED Bulb V1,Home,2,1590,982,15.0,3180,477.0,2703.0,1964,739.0,27.34,UPI,Online,Varanasi
ORD102436,2026-06-13,C1241,P123,Office Chair V3,Office,6,4680,3454,10.0,28080,2808.0,25272.0,20724,4548.0,18.0,Cash,Online,Jaipur
ORD102437,2024-12-11,C1335,P126,Desk Lamp V3,Office,2,370,241,10.0,740,74.0,666.0,482,184.0,27.63,Net Banking,Store,Prayagraj
ORD102438,2026-01-13,C1398,P158,Phone Case V2,Accessories,2,2660,1753,0.0,5320,0.0,5320.0,3506,1814.0,34.1,Card,Store,Prayagraj
ORD102439,2025-12-15,C1181,P158,Phone Case V2,Accessories,1,2660,1753,0.0,2660,0.0,2660.0,1753,907.0,34.1,UPI,Online,Jaipur
ORD102440,2024-02-23,C1144,P121,Office Chair V1,Office,2,6460,4606,0.0,12920,0.0,12920.0,9212,3708.0,28.7,UPI,Store,Noida
ORD102441,2025-01-11,C1172,P131,File Folder V2,Office,4,5150,3339,10.0,20600,2060.0,18540.0,13356,5184.0,27.96,Card,Store,Lucknow
ORD102442,2025-05-17,C1172,P109,USB Hub V1,Electronics,4,1970,1209,0.0,7880,0.0,7880.0,4836,3044.0,38.63,UPI,Online,Lucknow
ORD102443,2024-05-03,C1475,P121,Office Chair V1,Office,6,6460,4606,10.0,38760,3876.0,34884.0,27636,7248.0,20.78,UPI,Phone,Noida
ORD102444,2025-11-02,C1254,P122,Office Chair V2,Office,2,4160,2937,10.0,8320,832.0,7488.0,5874,1614.0,21.55,Card,Store,Prayagraj
ORD102445,2024-10-04,C1031,P146,Cushion V2,Home,3,3320,2419,15.0,9960,1494.0,8466.0,7257,1209.0,14.28,Cash,Online,Agra
ORD102446,2025-03-13,C1252,P114,Webcam V3,Electronics,3,3680,2607,15.0,11040,1656.0,9384.0,7821,1563.0,16.66,UPI,Online,Agra
ORD102447,2026-06-13,C1261,P179,Biscuits V2,Grocery,6,1150,889,5.0,6900,345.0,6555.0,5334,1221.0,18.63,Net Banking,Store,Kanpur
ORD102448,2025-07-14,C1020,P107,Headphones V2,Electronics,1,3120,2535,0.0,3120,0.0,3120.0,2535,585.0,18.75,Card,Store,Gurugram
ORD102449,2026-04-07,C1172,P108,Headphones V3,Electronics,3,4890,3636,5.0,14670,733.5,13936.5,10908,3028.5,21.73,UPI,Store,Lucknow
ORD102450,2025-10-24,C1154,P136,Water Bottle V1,Home,3,1430,1182,10.0,4290,429.0,3861.0,3546,315.0,8.16,UPI,Phone,Kanpur
ORD102451,2025-10-06,C1124,P155,Laptop Bag V2,Accessories,4,2620,1779,10.0,10480,1048.0,9432.0,7116,2316.0,24.55,UPI,Store,Kanpur
ORD102452,2024-07-19,C1365,P178,Biscuits V1,Grocery,2,1460,1162,10.0,2920,292.0,2628.0,2324,304.0,11.57,UPI,Online,Jaipur
ORD102453,2026-04-21,C1354,P108,Headphones V3,Electronics,5,4890,3636,15.0,24450,3667.5,20782.5,18180,2602.5,12.52,UPI,Online,Agra
ORD102454,2025-09-21,C1381,P119,Notebook V2,Office,1,3040,2028,5.0,3040,152.0,2888.0,2028,860.0,29.78,UPI,Store,Mumbai
ORD102455,2025-12-23,C1073,P120,Notebook V3,Office,2,5080,3876,5.0,10160,508.0,9652.0,7752,1900.0,19.69,UPI,Online,Mumbai
ORD102456,2024-09-27,C1200,P111,USB Hub V3,Electronics,1,1850,1273,10.0,1850,185.0,1665.0,1273,392.0,23.54,Card,Store,Lucknow
ORD102457,2024-06-30,C1354,P126,Desk Lamp V3,Office,4,370,241,5.0,1480,74.0,1406.0,964,442.0,31.44,UPI,Online,Agra
ORD102458,2025-09-28,C1291,P154,Laptop Bag V1,Accessories,7,3580,2326,0.0,25060,0.0,25060.0,16282,8778.0,35.03,Card,Store,Noida
ORD102459,2025-08-06,C1333,P133,Stapler V1,Office,5,6390,4143,0.0,31950,0.0,31950.0,20715,11235.0,35.16,Net Banking,Store,Prayagraj
ORD102460,2024-04-06,C1358,P132,File Folder V3,Office,1,4410,2825,10.0,4410,441.0,3969.0,2825,1144.0,28.82,Card,Store,Prayagraj
ORD102461,2025-11-17,C1140,P175,Tea V1,Grocery,1,1390,900,5.0,1390,69.5,1320.5,900,420.5,31.84,UPI,Store,Gurugram
ORD102462,2026-06-03,C1133,P108,Headphones V3,Electronics,6,4890,3636,5.0,29340,1467.0,27873.0,21816,6057.0,21.73,UPI,Online,Kanpur
ORD102463,2026-04-26,C1188,P152,Cleaning Kit V2,Home,2,3090,2318,10.0,6180,618.0,5562.0,4636,926.0,16.65,UPI,Store,Prayagraj
ORD102464,2025-08-05,C1081,P126,Desk Lamp V3,Office,2,370,241,0.0,740,0.0,740.0,482,258.0,34.86,UPI,Online,Noida
ORD102465,2024-05-31,C1343,P156,Laptop Bag V3,Accessories,3,1980,1255,5.0,5940,297.0,5643.0,3765,1878.0,33.28,UPI,Store,Gurugram
ORD102466,2024-06-23,C1264,P108,Headphones V3,Electronics,1,4890,3636,5.0,4890,244.5,4645.5,3636,1009.5,21.73,UPI,Online,Gurugram
ORD102467,2024-02-07,C1394,P124,Desk Lamp V1,Office,4,4350,2868,0.0,17400,0.0,17400.0,11472,5928.0,34.07,Card,Store,Prayagraj
ORD102468,2026-01-03,C1363,P120,Notebook V3,Office,2,5080,3876,10.0,10160,1016.0,9144.0,7752,1392.0,15.22,Net Banking,Store,Mumbai
ORD102469,2026-01-26,C1264,P168,Desk Mat V3,Accessories,1,2910,2229,10.0,2910,291.0,2619.0,2229,390.0,14.89,UPI,Store,Gurugram
ORD102470,2026-01-18,C1306,P178,Biscuits V1,Grocery,1,1460,1162,5.0,1460,73.0,1387.0,1162,225.0,16.22,UPI,Store,Lucknow
ORD102471,2026-06-07,C1161,P159,Phone Case V3,Accessories,1,1360,849,0.0,1360,0.0,1360.0,849,511.0,37.57,UPI,Online,Jaipur
ORD102472,2026-01-21,C1437,P153,Cleaning Kit V3,Home,2,2770,1726,5.0,5540,277.0,5263.0,3452,1811.0,34.41,Card,Store,Gurugram
ORD102473,2024-08-27,C1347,P112,Webcam V1,Electronics,1,930,736,10.0,930,93.0,837.0,736,101.0,12.07,UPI,Store,Jaipur
ORD102474,2024-05-16,C1115,P132,File Folder V3,Office,1,4410,2825,10.0,4410,441.0,3969.0,2825,1144.0,28.82,UPI,Online,Delhi
ORD102475,2024-11-30,C1133,P113,Webcam V2,Electronics,2,2640,1889,5.0,5280,264.0,5016.0,3778,1238.0,24.68,UPI,Online,Kanpur
ORD102476,2026-05-30,C1167,P114,Webcam V3,Electronics,1,3680,2607,0.0,3680,0.0,3680.0,2607,1073.0,29.16,UPI,Online,Noida
ORD102477,2025-03-18,C1098,P153,Cleaning Kit V3,Home,1,2770,1726,5.0,2770,138.5,2631.5,1726,905.5,34.41,UPI,Online,Lucknow
ORD102478,2025-11-09,C1006,P122,Office Chair V2,Office,1,4160,2937,5.0,4160,208.0,3952.0,2937,1015.0,25.68,UPI,Store,Kanpur
ORD102479,2024-10-26,C1357,P144,Table Clock V3,Home,5,2960,2357,10.0,14800,1480.0,13320.0,11785,1535.0,11.52,UPI,Store,Kanpur
ORD102480,2025-06-05,C1471,P115,Bluetooth Speaker V1,Electronics,4,6930,4749,5.0,27720,1386.0,26334.0,18996,7338.0,27.87,UPI,Store,Prayagraj
ORD102481,2024-12-30,C1492,P114,Webcam V3,Electronics,1,3680,2607,15.0,3680,552.0,3128.0,2607,521.0,16.66,Card,Online,Agra
ORD102482,2024-06-22,C1133,P123,Office Chair V3,Office,3,4680,3454,10.0,14040,1404.0,12636.0,10362,2274.0,18.0,Card,Store,Kanpur
ORD102483,2025-05-23,C1394,P104,Keyboard V2,Electronics,1,820,576,5.0,820,41.0,779.0,576,203.0,26.06,UPI,Store,Prayagraj
ORD102484,2025-10-03,C1217,P101,Wireless Mouse V2,Electronics,3,2890,2270,5.0,8670,433.5,8236.5,6810,1426.5,17.32,UPI,Phone,Agra
ORD102485,2025-10-05,C1202,P123,Office Chair V3,Office,4,4680,3454,10.0,18720,1872.0,16848.0,13816,3032.0,18.0,UPI,Online,Prayagraj
ORD102486,2025-03-06,C1279,P159,Phone Case V3,Accessories,3,1360,849,0.0,4080,0.0,4080.0,2547,1533.0,37.57,Cash,Store,Gurugram
ORD102487,2025-05-07,C1404,P123,Office Chair V3,Office,2,4680,3454,10.0,9360,936.0,8424.0,6908,1516.0,18.0,UPI,Store,Jaipur
ORD102488,2025-05-12,C1116,P114,Webcam V3,Electronics,2,3680,2607,15.0,7360,1104.0,6256.0,5214,1042.0,16.66,UPI,Online,Agra
ORD102489,2025-04-07,C1184,P136,Water Bottle V1,Home,2,1430,1182,10.0,2860,286.0,2574.0,2364,210.0,8.16,Net Banking,Store,Gurugram
ORD102490,2026-01-23,C1113,P138,Water Bottle V3,Home,4,2890,1947,0.0,11560,0.0,11560.0,7788,3772.0,32.63,Net Banking,Online,Agra
ORD102491,2025-12-01,C1185,P159,Phone Case V3,Accessories,4,1360,849,10.0,5440,544.0,4896.0,3396,1500.0,30.64,UPI,Online,Jaipur
ORD102492,2025-01-03,C1361,P152,Cleaning Kit V2,Home,5,3090,2318,15.0,15450,2317.5,13132.5,11590,1542.5,11.75,Card,Online,Mumbai
ORD102493,2025-12-19,C1438,P171,Travel Pouch V3,Accessories,5,1430,1156,10.0,7150,715.0,6435.0,5780,655.0,10.18,Card,Online,Kanpur
ORD102494,2024-10-18,C1028,P110,USB Hub V2,Electronics,5,980,657,5.0,4900,245.0,4655.0,3285,1370.0,29.43,UPI,Online,Lucknow
ORD102495,2026-05-24,C1199,P133,Stapler V1,Office,1,6390,4143,0.0,6390,0.0,6390.0,4143,2247.0,35.16,Card,Online,Kanpur
ORD102496,2025-07-06,C1163,P101,Wireless Mouse V2,Electronics,1,2890,2270,5.0,2890,144.5,2745.5,2270,475.5,17.32,UPI,Online,Gurugram
ORD102497,2024-11-05,C1242,P150,LED Bulb V3,Home,4,2960,2119,0.0,11840,0.0,11840.0,8476,3364.0,28.41,Card,Online,Delhi
ORD102498,2025-01-11,C1055,P107,Headphones V2,Electronics,1,3120,2535,0.0,3120,0.0,3120.0,2535,585.0,18.75,UPI,Store,Delhi
ORD102499,2026-06-19,C1130,P108,Headphones V3,Electronics,1,4890,3636,0.0,4890,0.0,4890.0,3636,1254.0,25.64,Net Banking,Online,Prayagraj
ORD102500,2025-12-03,C1462,P125,Desk Lamp V2,Office,1,4970,3317,10.0,4970,497.0,4473.0,3317,1156.0,25.84,Card,Online,Lucknow
ORD102501,2026-03-27,C1433,P114,Webcam V3,Electronics,5,3680,2607,15.0,18400,2760.0,15640.0,13035,2605.0,16.66,UPI,Phone,Noida
ORD102502,2026-06-10,C1243,P142,Table Clock V1,Home,2,2610,1876,15.0,5220,783.0,4437.0,3752,685.0,15.44,Net Banking,Online,Jaipur
ORD102503,2025-06-16,C1376,P138,Water Bottle V3,Home,2,2890,1947,15.0,5780,867.0,4913.0,3894,1019.0,20.74,UPI,Phone,Varanasi
ORD102504,2024-01-27,C1115,P133,Stapler V1,Office,1,6390,4143,5.0,6390,319.5,6070.5,4143,1927.5,31.75,Card,Online,Delhi
ORD102505,2025-10-20,C1215,P164,Power Bank V2,Accessories,5,1150,849,10.0,5750,575.0,5175.0,4245,930.0,17.97,Net Banking,Store,Lucknow
ORD102506,2025-10-16,C1352,P138,Water Bottle V3,Home,3,2890,1947,20.0,8670,1734.0,6936.0,5841,1095.0,15.79,Net Banking,Online,Jaipur
ORD102507,2025-09-11,C1050,P145,Cushion V1,Home,3,920,592,10.0,2760,276.0,2484.0,1776,708.0,28.5,UPI,Online,Gurugram
ORD102508,2025-03-27,C1398,P157,Phone Case V1,Accessories,1,560,464,5.0,560,28.0,532.0,464,68.0,12.78,UPI,Online,Prayagraj
ORD102509,2024-10-16,C1443,P102,Wireless Mouse V3,Electronics,6,3210,2684,5.0,19260,963.0,18297.0,16104,2193.0,11.99,UPI,Store,Varanasi
ORD102510,2024-11-15,C1359,P112,Webcam V1,Electronics,5,930,736,5.0,4650,232.5,4417.5,3680,737.5,16.69,Card,Online,Lucknow
ORD102511,2024-01-21,C1147,P100,Wireless Mouse V1,Electronics,4,3130,2246,10.0,12520,1252.0,11268.0,8984,2284.0,20.27,Card,Store,Lucknow
ORD102512,2026-05-17,C1152,P150,LED Bulb V3,Home,3,2960,2119,0.0,8880,0.0,8880.0,6357,2523.0,28.41,Net Banking,Store,Prayagraj
ORD102513,2025-06-07,C1138,P126,Desk Lamp V3,Office,1,370,241,0.0,370,0.0,370.0,241,129.0,34.86,Card,Online,Delhi
ORD102514,2024-07-16,C1169,P128,Printer Paper V2,Office,1,2840,2176,0.0,2840,0.0,2840.0,2176,664.0,23.38,UPI,Store,Agra
ORD102515,2024-02-05,C1462,P169,Travel Pouch V1,Accessories,1,2560,1733,10.0,2560,256.0,2304.0,1733,571.0,24.78,UPI,Store,Lucknow
ORD102516,2026-03-31,C1035,P104,Keyboard V2,Electronics,2,820,576,0.0,1640,0.0,1640.0,1152,488.0,29.76,UPI,Store,Lucknow
ORD102517,2026-06-15,C1198,P133,Stapler V1,Office,2,6390,4143,15.0,12780,1917.0,10863.0,8286,2577.0,23.72,UPI,Phone,Delhi
ORD102518,2026-01-08,C1314,P123,Office Chair V3,Office,4,4680,3454,0.0,18720,0.0,18720.0,13816,4904.0,26.2,Card,Phone,Lucknow
ORD102519,2024-05-17,C1139,P139,Storage Box V1,Home,4,2100,1652,10.0,8400,840.0,7560.0,6608,952.0,12.59,Cash,Store,Kanpur
ORD102520,2026-03-12,C1449,P123,Office Chair V3,Office,4,4680,3454,10.0,18720,1872.0,16848.0,13816,3032.0,18.0,UPI,Store,Kanpur
ORD102521,2024-09-07,C1369,P104,Keyboard V2,Electronics,5,820,576,20.0,4100,820.0,3280.0,2880,400.0,12.2,Card,Online,Mumbai
ORD102522,2024-03-14,C1238,P100,Wireless Mouse V1,Electronics,1,3130,2246,5.0,3130,156.5,2973.5,2246,727.5,24.47,Cash,Online,Noida
ORD102523,2026-06-21,C1008,P168,Desk Mat V3,Accessories,5,2910,2229,5.0,14550,727.5,13822.5,11145,2677.5,19.37,Cash,Store,Agra
ORD102524,2024-02-25,C1109,P148,LED Bulb V1,Home,7,1590,982,5.0,11130,556.5,10573.5,6874,3699.5,34.99,UPI,Store,Varanasi
ORD102525,2025-01-28,C1296,P158,Phone Case V2,Accessories,5,2660,1753,10.0,13300,1330.0,11970.0,8765,3205.0,26.78,UPI,Store,Lucknow
ORD102526,2026-06-17,C1279,P140,Storage Box V2,Home,1,1780,1191,10.0,1780,178.0,1602.0,1191,411.0,25.66,UPI,Store,Gurugram
ORD102527,2024-09-03,C1263,P177,Tea V3,Grocery,4,540,388,15.0,2160,324.0,1836.0,1552,284.0,15.47,UPI,Online,Gurugram
ORD102528,2026-06-26,C1146,P121,Office Chair V1,Office,1,6460,4606,10.0,6460,646.0,5814.0,4606,1208.0,20.78,Net Banking,Store,Delhi
ORD102529,2025-06-08,C1230,P127,Printer Paper V1,Office,2,6100,4997,10.0,12200,1220.0,10980.0,9994,986.0,8.98,UPI,Store,Lucknow
ORD102530,2025-01-18,C1479,P148,LED Bulb V1,Home,2,1590,982,10.0,3180,318.0,2862.0,1964,898.0,31.38,Cash,Store,Varanasi
ORD102531,2025-06-07,C1216,P178,Biscuits V1,Grocery,3,1460,1162,0.0,4380,0.0,4380.0,3486,894.0,20.41,Card,Phone,Mumbai
ORD102532,2026-05-15,C1496,P174,Coffee V3,Grocery,5,1420,1012,5.0,7100,355.0,6745.0,5060,1685.0,24.98,Card,Phone,Prayagraj
ORD102533,2024-05-04,C1482,P103,Keyboard V1,Electronics,3,4190,2634,10.0,12570,1257.0,11313.0,7902,3411.0,30.15,Net Banking,Phone,Agra
ORD102534,2026-03-04,C1176,P130,File Folder V1,Office,1,3130,2238,20.0,3130,626.0,2504.0,2238,266.0,10.62,Net Banking,Online,Kanpur
ORD102535,2025-03-19,C1019,P143,Table Clock V2,Home,1,2900,2046,10.0,2900,290.0,2610.0,2046,564.0,21.61,Card,Store,Delhi
ORD102536,2026-06-23,C1398,P147,Cushion V3,Home,2,2180,1724,10.0,4360,436.0,3924.0,3448,476.0,12.13,UPI,Online,Prayagraj
ORD102537,2024-08-09,C1118,P153,Cleaning Kit V3,Home,2,2770,1726,0.0,5540,0.0,5540.0,3452,2088.0,37.69,Card,Store,Lucknow
ORD102538,2024-10-15,C1361,P156,Laptop Bag V3,Accessories,1,1980,1255,5.0,1980,99.0,1881.0,1255,626.0,33.28,Cash,Online,Mumbai
ORD102539,2025-11-13,C1490,P165,Power Bank V3,Accessories,2,1990,1688,10.0,3980,398.0,3582.0,3376,206.0,5.75,UPI,Phone,Delhi
ORD102540,2024-01-12,C1121,P134,Stapler V2,Office,3,5250,3976,10.0,15750,1575.0,14175.0,11928,2247.0,15.85,UPI,Store,Lucknow
ORD102541,2025-09-17,C1300,P171,Travel Pouch V3,Accessories,2,1430,1156,5.0,2860,143.0,2717.0,2312,405.0,14.91,Cash,Phone,Noida
ORD102542,2026-05-10,C1229,P143,Table Clock V2,Home,2,2900,2046,10.0,5800,580.0,5220.0,4092,1128.0,21.61,UPI,Store,Delhi
ORD102543,2024-06-13,C1343,P135,Stapler V3,Office,2,7170,4632,15.0,14340,2151.0,12189.0,9264,2925.0,24.0,Card,Online,Gurugram
ORD102544,2025-06-25,C1100,P166,Desk Mat V1,Accessories,1,3330,2082,0.0,3330,0.0,3330.0,2082,1248.0,37.48,UPI,Online,Mumbai
ORD102545,2025-07-28,C1079,P100,Wireless Mouse V1,Electronics,1,3130,2246,15.0,3130,469.5,2660.5,2246,414.5,15.58,Cash,Online,Gurugram
ORD102546,2024-04-27,C1341,P122,Office Chair V2,Office,1,4160,2937,10.0,4160,416.0,3744.0,2937,807.0,21.55,Card,Store,Jaipur
ORD102547,2024-11-18,C1107,P143,Table Clock V2,Home,2,2900,2046,10.0,5800,580.0,5220.0,4092,1128.0,21.61,UPI,Phone,Varanasi
ORD102548,2025-08-17,C1291,P136,Water Bottle V1,Home,1,1430,1182,0.0,1430,0.0,1430.0,1182,248.0,17.34,UPI,Online,Noida
ORD102549,2024-07-18,C1118,P131,File Folder V2,Office,1,5150,3339,10.0,5150,515.0,4635.0,3339,1296.0,27.96,UPI,Phone,Lucknow
ORD102550,2024-08-02,C1220,P101,Wireless Mouse V2,Electronics,2,2890,2270,10.0,5780,578.0,5202.0,4540,662.0,12.73,Cash,Store,Agra
ORD102551,2025-06-20,C1052,P124,Desk Lamp V1,Office,2,4350,2868,10.0,8700,870.0,7830.0,5736,2094.0,26.74,Card,Phone,Kanpur
ORD102552,2024-09-25,C1170,P115,Bluetooth Speaker V1,Electronics,3,6930,4749,5.0,20790,1039.5,19750.5,14247,5503.5,27.87,UPI,Store,Agra
ORD102553,2024-07-30,C1421,P143,Table Clock V2,Home,1,2900,2046,15.0,2900,435.0,2465.0,2046,419.0,17.0,Net Banking,Online,Varanasi
